month,year,new_accounts,contributing,reduced,lapsed_holding,dormant,closed,holding,live_accounts,tier_none,tier_silver,tier_gold,tier_platinum,tier_sovereign,inflow_sip,inflow_spot,collection_events,spot_events,grams_bought,grams_withdrawn,grams_redeemed,grams_closing,aum_usd,float_grams,float_usd,fee_applied,pricegap_rate,bar_grams,fab_premium,gross_entry_fee,stream1_net,stream1_sip,stream1_spot,cor_premium,cor_pricegap,cor_float,cor_rail,cost_of_revenue,gross_profit,stream2,stream2_gross,stream2_processor_fees,stream3,stream4,stream5,stream5_peak_drawn,stream5_avg_drawn,stream6,partner_aum,revenue,cost_vault,cost_screening,cost_rewards,cost_redemption,cost_card_fixed,cost_card_variable,cost_acquisition,cost_opex,cost_oneoff,cost_family,cost_vat,operating_cost,total_cost,ebitda,tax,net_profit,gold_px,margin_call_usd,grams_liquidated,active_cards,card_spend,card_spend_S1,card_spend_S2,card_spend_S3,card_spend_S4,card_spend_S5,card_spend_S6,live_S1,live_S2,live_S3,live_S4,live_S5,live_S6
60,5,542.748985560369,10237.824159745527,172.9282038722653,4634.079354826672,4519.807252789725,0.0,19564.638971234188,10410.752363617792,3404.4460761358137,2714.428741475427,3722.3341159080837,569.5434300984647,0.0,430369.6028926218,294118.2249832543,10410.752363617783,494.35050657927826,4939.995981934622,1146.1750076061996,764.1166717374665,76433.99864867394,10812353.448841415,2014.1137727805783,290614.8649834914,0.035440203801192754,0.004067816214350873,1000,0.02,25675.996271404507,4088.968155209199,659.2571342894735,3429.7110209197253,13976.236632089433,2947.083333333333,1937.4324332232763,2726.275717549265,21587.028116195306,151587.96070419953,69282.70888379161,113464.64484101844,12411.83540174166,4904.267981735556,37818.64202896759,266.70698782892504,110984.55654318382,46613.5137481372,35226.666666666664,70453333.33333333,173174.98882039485,2252.573635175295,1591.0247924237083,12528.123296823436,3.2092900212973596,23000.0,26358.450250326314,60545.82079473906,163081.8445454658,0.0,199.88644538146156,552.8840624572625,290113.8171128136,311700.8452290089,-138525.85640861402,0.0,-138525.85640861402,141.46,0.0,0.0,3800.948896187239,6150718.93096511,1855238.4512208472,1764621.44349146,939967.8712225013,586780.968591659,743124.8168295833,260985.37960905864,2012.0945529270507,2863.1468659609277,2448.8329699337137,1105.397688929882,1637.3349077394878,343.94537812672536
61,6,743.7841442455909,10592.69362509702,180.06242562284422,4755.934384023421,4779.73268073645,0.0,20308.423115479734,10772.756050719863,3618.925055096716,2654.082091773034,3857.4007272058398,638.7914094482945,3.5567671960051217,444615.4277232021,305378.8332096018,10772.756050719883,513.987445300039,5140.459153219728,1195.0080847812887,796.6720565208591,79582.7776605915,11257779.727867274,2047.6823312201377,295458.4454258887,0.03043344503723621,0.003929474513135481,1000,0.02,22824.90911834108,543.029905207605,-1500.5227620673365,2043.5526672749415,14543.387036289256,2947.0833333333344,1969.7229695059248,2821.6858740049806,22281.879213133496,149000.59102293575,70311.2948076234,115044.48561848894,12520.73483768865,5072.273236904807,36312.63485200053,281.3582211994581,117081.36207376227,49174.17207098015,36480.0,72960000.0,171282.47023606926,2345.3707766390153,1985.2533603187353,12944.821701286573,3.3460226373876085,11000.0,27561.928379629146,78586.99080718993,222962.5604941034,0.0,206.83691617382186,489.34139951251245,358086.4498574905,380368.32907062396,-209085.8588345547,0.0,-209085.8588345547,141.46,0.0,0.0,4006.239227141844,6225369.893759008,1862532.5835159072,1780475.4848078983,955636.6970359698,599754.2565314479,759946.2248698435,267024.6469979421,2068.8936590153357,2951.6965725264185,2541.6330109960313,1151.5648010511516,1703.1561532948344,355.8118538361141
62,6,669.9854682765994,10858.321393722897,187.39898183928082,4884.121588607407,5048.5666195867825,0.0,20978.408583756365,11045.720375562178,3728.2899300726285,2644.065173937005,3967.4944706176816,698.9303703658405,6.940430569001372,455245.1440241807,315167.59428707854,11045.720375562156,531.1041268870424,5280.588109249461,1247.9903402753603,831.9935601835735,82783.38186938206,11710537.199242787,2072.7299684815043,299072.5489682215,0.03040025587864579,0.0038253304842717473,1000,0.02,23420.744376830462,645.7980460747899,-1485.2528515850395,2131.0508976598294,14939.839878688574,2947.083333333332,1993.816993121477,2894.2061256122997,22774.94633075568,141362.52067144695,63906.816990572464,104487.31044657712,11324.046530963053,5194.516863537268,33627.036757908914,295.0186800202051,122765.8774167555,51561.66851503731,37693.33333333333,75386666.66666666,164137.46700220264,2439.6952498422474,1868.8253738243998,11941.718232008338,3.4943729527710095,11000.0,27820.83291825134,75068.40033996821,170080.66545426057,0.0,212.07783121079342,499.5096418321348,300935.2194141508,323710.16574490647,-159572.69874270383,0.0,-159572.69874270383,141.46,0.0,0.0,4193.404485967643,5645906.333807665,1677724.6140266724,1610443.4644301785,869968.2596831056,548404.5117645656,695101.0655222087,244264.41838093294,2110.3444460172004,3016.8055558527917,2612.410087109696,1187.494983667213,1753.977350897423,364.68795201784104
63,6,669.0198524084692,11115.466267658365,194.8573824561848,5011.152278649487,5325.952507400783,0.0,21647.42843616482,11310.32365011455,3757.975415199435,2708.981651396816,4074.946214461442,757.9279047274778,10.492464329397372,465526.4916657023,324874.92027878156,11310.32365011457,548.0986547214304,5417.922868052195,1302.2036010174104,868.1357340116069,86030.96540240523,12169940.365824245,2096.9567172479906,302568.2071663388,0.03034159942961351,0.003728590674051491,1000,0.02,23982.043029820463,724.8453608759075,-1483.6751616263653,2208.520522502273,15328.387378293268,2947.0833333333335,2017.1213811089253,2964.605576209,23257.197668944526,147424.30102228184,67090.0491187098,109616.89532467914,11834.115515059179,5308.7547964070845,35085.32737874329,308.65770087906685,128441.47179853808,53945.418155385996,38906.666666666664,77813333.33333333,170681.49869122636,2535.404242880051,1887.1095800406126,12704.300237170759,3.6461700828487493,23000.0,29182.113441371075,75302.89587706242,171619.60853904622,0.0,217.15821408219975,508.8449850660185,316961.0812868022,340218.27895574673,-169536.78026452038,0.0,-169536.78026452038,141.46,0.0,0.0,4380.319301316646,5915229.3261453975,1746653.90401028,1683040.3685327524,914773.0187828382,578963.8463024095,733947.0955097089,257851.09300740942,2150.296163843295,3079.429406935759,2681.2352124988347,1222.6496275836746,1803.4873210702615,373.22591818273986
64,6,846.0090686526354,11543.199955089365,202.42617400704643,5130.672119323049,5617.139256398021,0.0,22493.437504817484,11745.626129096412,3868.92601148402,2796.433999250725,4229.941919903179,835.1622297925029,15.161968665978756,482690.3456758538,337873.3609659496,11745.626129096405,570.8056292981042,5624.950734665154,1353.5973100801104,902.3982067200737,89399.9206202702,12646512.770943424,2137.401257542424,308403.9175297904,0.030294022895314115,0.0035915350745823436,1000,0.02,24858.175716070607,861.8477077586376,-1464.7538383971614,2326.601546155799,15914.110618514656,2947.083333333334,2056.026116865269,3079.107939598627,23996.328008311888,162127.76139200854,74736.81361200681,122015.56221454983,13114.39118246908,5504.056842896178,40580.379770519496,324.6634588273377,135101.9345126452,56742.81249531099,40120.0,80240000.0,186124.08940032043,2634.6901606132133,2239.9199021519,14365.816395987014,3.79007246822431,11000.0,31279.486299781653,85010.14648697634,174016.92960864422,0.0,225.51602167865101,525.5305980438578,321301.8255463451,345298.153554657,-159174.06415433658,0.0,-159174.06415433658,141.46,0.0,0.0,4609.107926137733,6574337.446014584,1926730.5437507327,1865048.2029258546,1021207.2434119058,649259.3815914897,823086.7186333244,289005.35570127686,2219.220263985175,3185.2414680834722,2792.7681426869294,1278.5503823791876,1882.5911411813765,387.2547307802662
65,6,632.8517933719359,11736.69885133479,210.25354633140032,5264.481276368122,5914.855624155122,0.0,23126.289298189437,11946.95239766619,3791.4393512514544,2926.528548379541,4322.282431166646,888.057463062976,18.644603805578424,490384.4685613933,346687.85763734585,11946.952397666188,586.3009457481489,5738.611685305622,1412.5943782724114,941.7295855149409,92784.20834178847,13125254.112029398,2155.5315249573337,311019.9193108737,0.03021043272358994,0.003520703338403797,1000,0.02,25288.317195405943,898.7742174131445,-1483.370298858341,2382.1445162714854,16235.680180066665,2947.0833333333335,2073.466128739158,3133.3133358535842,24389.54297799274,158948.89592856637,70192.51344563192,114535.1799007462,12272.816082905336,5583.84034273071,40602.47190833554,337.9626811216615,140636.12880099102,59067.17409641622,41333.333333333336,82666666.66666667,183338.4389065591,2734.4279400061246,1864.5644966837644,13630.091163921403,3.955264259162752,11000.0,31733.747114654754,74021.03706368225,175253.2207526002,0.0,229.381486035191,531.5913350865636,311002.0166169294,335391.5595949221,-152053.120688363,0.0,-152053.120688363,141.46,0.0,0.0,4790.8739239885535,6164871.751698687,1797439.3847178023,1745265.4325542047,960626.7178666007,612633.7595752764,776511.7085196006,272394.7484652025,2248.123913123044,3230.944099086737,2846.214739859519,1306.628971873746,1921.4682331429499,393.57244058019273
66,6,595.5031053283315,11891.851491676687,218.1313015638362,5394.075384407993,6217.734225869242,0.0,23721.792403517757,12109.982793240524,3794.0852459049765,2954.337138545421,4403.502512007182,937.8676035031998,20.190293279747685,496529.52418149397,354747.94028795033,12109.98279324052,600.5036257587293,5836.2947512357305,1472.8561584649503,981.9041056433003,96165.74282891596,13603605.980578452,2170.011603236472,313109.238221708,0.030160799541004785,0.0034619538943981005,1000,0.02,25675.20895963773,951.0639898804266,-1489.2014294127007,2440.2654192931273,16512.04511019613,2947.0833333333335,2087.394921478053,3177.6216047498124,24724.14496975733,178911.00036435729,68917.42357799361,112405.51346250321,12014.54611500868,5650.933210196564,60494.220654197175,350.6922654228781,145933.28010606224,61291.97764454614,42546.666666666664,85093333.33333333,203635.1453341146,2834.0845792871773,1813.334516962946,13487.922784519074,4.1239972437018615,23000.0,32508.179452634693,72263.61756895269,176298.1823284036,0.0,232.51166963021817,536.5857750929657,322978.5426727271,347702.68764248444,-144067.54230836983,0.0,-144067.54230836983,141.46,0.0,0.0,4964.492628574585,6044947.478354918,1754267.701112152,1708054.1667839815,944670.4507215803,604176.3989138978,765558.2052640205,268220.55555928504,2270.5083847097117,3266.622423017824,2890.098192845131,1330.2643103364207,1953.8709601204519,398.61852221098343
67,6,560.626220749961,12013.362765455491,226.018722634629,5518.467917132915,6524.569219044673,0.0,24282.41862426771,12239.381488090121,3643.004024727433,3116.610449728111,4474.719570969779,983.4487320693555,21.59871059541666,501312.75461684394,362109.12546478416,12239.381488090099,613.509869327666,5920.134808225256,1533.9863861431254,1022.6575907620837,99529.233660236,14079405.393576985,2181.2827056337337,314735.53656972694,0.030065962780129213,0.003413259961694178,1000,0.02,25959.61011008342,951.8216274998231,-1521.5484945001917,2473.370122000015,16749.245399430896,2947.083333333333,2098.2369104648465,3213.2228393544415,25007.788482583517,197462.59986302725,75634.99030593423,123314.25602270651,13151.274030414443,5694.810729280718,71058.07691666656,362.90028364585015,151013.39255372237,63425.62487256339,43760.0,87520000.0,222470.38834561076,2933.2094569952055,1765.6310671154592,14905.17809510076,4.295161881200753,11000.0,34151.33702923838,70601.47550235466,177174.02042291636,0.0,234.9961245713298,539.3322850196233,313309.475145193,338317.2636277765,-115846.87528216577,0.0,-115846.87528216577,141.46,0.0,0.0,5130.963026415242,6626445.806973268,1915126.2908851167,1869233.7881439799,1038320.5558424004,665690.8766226611,843125.9248017608,294948.37067734904,2287.152743693286,3293.6559081925,2925.6977601306894,1349.913232512725,1980.435402201403,402.52644135949834
68,6,595.1071435200803,12172.49115494749,233.8793088496185,5634.745593719712,6836.409710270946,0.0,24877.525767787763,12406.370463797108,3580.7457676236368,3216.1649719797374,4553.651438846293,1029.1522977367258,26.65598761072168,507606.8002124976,370127.3049392268,12406.370463797111,627.6679676149554,6018.683082136648,1594.0228736421088,1062.6819157614061,102891.2119529692,14554990.842867024,2196.1138607203393,316875.5120722492,0.02999905802694355,0.00335760376181794,1000,0.02,26331.19635267395,985.0418216915964,-1538.2941643972817,2523.335986088878,17028.05817598101,2947.083333333333,2112.5034138149945,3258.509607853017,25346.15453098235,207570.1691366662,82799.00891117568,134933.00766464215,14352.756607366657,5760.262603102224,72437.07323950775,375.4492278555833,156235.37424808924,65618.85718419748,45213.333333333336,90426666.66666666,232916.32366764854,3032.2897589306303,1847.2739885457813,16461.206984666005,4.4632640461979065,11000.0,35898.888975594055,72713.17561699152,178236.51217947216,0.0,238.20231290490463,544.105868534257,319976.1189496854,345322.2734806678,-112405.94981301925,0.0,-112405.94981301925,141.46,0.0,0.0,5303.34003314671,7244585.709171014,2085530.203904719,2040229.3699160113,1138222.969303359,731385.1250711093,925858.4964204838,323359.5445553318,2310.11173493557,3329.934704861864,2970.7547774146724,1374.3062547301834,2013.6531963909192,407.60979546390774
69,6,733.9541363074756,12469.921672337116,241.74040612163245,5742.243875012174,7157.573950624406,0.0,25611.47990409533,12711.662078458749,3662.1983904364083,3258.2922521737173,4668.396114985869,1091.0023096585576,31.77301120415281,519459.9497857715,380832.1762309393,12711.662078458703,646.504359595333,6173.554571636545,1650.7947573260476,1100.529838217365,106313.4419290623,15039099.495285155,2224.044370106441,320905.5829271623,0.029969268344466532,0.003273474518068406,1000,0.02,26981.096313005084,1088.8802232363782,-1527.7326550391003,2616.6128782754786,17466.22059407411,2947.083333333333,2139.370552847749,3339.541609513509,25892.2160897687,198206.31384748511,90809.22859987526,147911.3294780316,15686.928624307491,5895.68870200618,53356.118106589514,389.7315491111055,162178.66468773896,68115.03916885036,46666.666666666664,93333333.33333333,224098.5299372538,3133.1457281844073,2126.1595492916895,18227.07896644459,4.622225320512934,23000.0,37896.23654369453,80649.78227692841,179992.06944395942,0.0,244.06391190640713,555.2344153915977,345828.3930611215,371720.6091508902,-147622.0792136364,0.0,-147622.0792136364,141.46,0.0,0.0,5504.565352917198,7933615.817550068,2272661.2415047963,2229637.3902315493,1250587.612174051,805826.5084927368,1019495.0901048466,355407.975042088,2356.2623139738753,3400.4742819870175,3050.531045208435,1415.9873702421064,2071.3176190775525,417.0894479697197
70,6,908.298457681383,12929.827048453895,249.72134377145048,5846.912450550668,7493.317519000629,0.0,26519.778361776644,13179.548392225346,3802.2743239754363,3330.7808919236745,4836.111479999299,1175.1607449800808,35.22095134683625,537828.4522033005,394882.8094674621,13179.548392225335,671.1801434489727,6396.031478584862,1704.8799474051584,1136.586631603439,109868.00682863864,15541928.245979223,2267.3275182697125,327150.87374912226,0.029943509698938924,0.0031596952395044875,1000,0.02,27928.64871014804,1242.2251586896646,-1505.2750628002163,2747.500221489881,18095.652259212293,2947.083333333333,2181.0058249941485,3462.682133918577,26686.42355145835,229979.74360054312,104844.9878071572,170684.7463594151,18048.029571621664,6106.843344328882,69258.80745869037,406.87983167695944,169314.56521865903,71112.11739183679,48120.0,96240000.0,256666.16715200146,3237.9017179123384,2475.9454975638578,21232.899983691103,4.773663852734444,11000.0,40818.38323369106,90779.29707551771,182568.29037451136,0.0,253.04732913072633,573.0654222873117,352943.6042981582,379630.02784961654,-122963.86069761508,0.0,-122963.86069761508,141.46,0.0,0.0,5755.3041077354665,9145669.112697072,2603435.908555398,2563334.9911112664,1447325.435502326,935991.981629455,1183583.7977897953,411996.99810883007,2429.423326089677,3510.8928450737353,3171.372158306886,1478.2764749293608,2157.9134862561355,431.67010156954143
71,6,832.7827282195466,13289.40361183263,257.96722761877504,5964.550603471363,7840.639647073426,0.0,27352.561089996194,13547.370839451405,3980.0946357935627,3301.090740178944,4977.852379627494,1248.8155121864556,39.51757166494017,552151.1983110558,407297.58851709985,13547.370839451392,693.0435763992945,6579.434883837404,1764.1016637532498,1176.0677758354998,113507.27227288726,16056738.735722633,2301.077332369706,332020.60742575896,0.029935863753049415,0.0030716421489010415,1000,0.02,28721.928160516218,1386.733333695678,-1479.6427809570055,2866.3761146526836,18614.53717335279,2947.083333333333,2213.4707161717265,3560.1036039626715,27335.19482682052,243990.45419298077,114529.09242944035,186364.43006328307,19653.297216123432,6274.585106352147,71803.63834105119,423.0716491080732,176052.45271027973,73942.03013831748,49573.333333333336,99146666.66666667,271325.6490198013,3345.1539032755486,2361.224879906047,23348.088267780302,4.939484658509099,11000.0,43182.94732685966,87098.68640231105,184656.23665825566,0.0,260.10952011746684,587.0009514553345,355844.3873946196,383179.5822214401,-111853.9332016388,0.0,-111853.9332016388,141.46,0.0,0.0,5992.803826918307,9976787.578791326,2825013.5662339833,2789563.8550069355,1584196.5535632581,1027759.8510192254,1298888.1850163562,451365.5679515686,2485.5421516350298,3595.3633743073024,3267.1208142087844,1528.8048943548758,2227.54747269567,442.99213224973283
72,6,620.4587995132487,13420.981825994766,266.3923823978303,6093.35827228174,8192.287408835096,0.0,27973.019889509436,13687.374208392597,3956.9898388341094,3334.0392701959527,5056.618111737574,1298.532612615403,41.19437500957437,557315.0409339915,415383.6361199024,13687.374208392606,707.398142875282,6670.635151029221,1830.6821408004507,1220.454760533634,117126.77052258246,16568752.958124517,2313.245301225297,333776.3139175571,0.0298865715304037,0.0030298009063397194,1000,0.02,29070.62858930025,1427.1157727410737,-1492.5128604730808,2919.6286332141544,18872.560969291873,2947.083333333334,2225.1754261170477,3598.693087816972,27643.51281655923,238687.46620164585,118483.72496526995,192740.54141992325,20289.464857074778,6329.366963789508,60984.35576409318,436.23606908550556,181530.55182285616,76242.83176559958,51026.666666666664,102053333.33333333,266330.9790182051,3451.823532942608,1987.0393757847933,24280.732478578448,5.125909994241263,23000.0,44650.28512896595,75467.30357619692,185611.18436530986,0.0,262.79758480113816,590.704269052619,359306.9962216266,386950.5090381858,-120619.53001998074,0.0,-120619.53001998074,141.46,0.0,0.0,6185.47849901372,10311735.677372094,2908742.553483946,2877950.8284064024,1641294.2930724472,1067431.8985751702,1348398.599111273,467917.5047228572,2503.5167320993437,3622.9694613258894,3305.5701885333683,1551.1258478821512,2257.1536127795243,447.0383657723252
73,7,820.3512351937997,13756.657577170647,274.79290821430953,6206.375497626094,8555.545141692197,0.0,28793.371124703248,14031.450485384956,4162.754532850361,3248.8722130495617,5185.191695492106,1384.8894185185418,49.74262547439126,570586.0573028938,427399.53444716544,14031.45048538495,728.6655191113875,6844.096138564538,1891.856934061458,1261.237956040972,120817.77177104459,17090881.994731966,2344.516841752424,338288.4594829839,0.029879942391180206,0.0029530319452461765,1000,0.02,29819.751988719658,1564.0664624821534,-1469.7389268353836,3033.805389317537,19363.31679522679,2947.083333333334,2255.2563965532263,3690.0290011240845,28255.685526237434,237308.11655609836,118537.3291064328,192705.41830559954,20210.57207359885,6485.302568406881,57787.918876976364,453.4995418000844,188714.38633435327,79260.04226042837,52480.0,104960000.0,265563.8020823358,3560.6004155691594,2381.4509188496268,24616.640371031986,5.297199415372083,11000.0,46070.02585974965,94872.12531282371,246534.02545674663,0.0,269.40384931939127,603.272422975705,429912.84180648124,458168.52733271866,-192604.72525038285,0.0,-192604.72525038285,141.46,0.0,0.0,6438.603582162277,10297282.242016831,2888053.605189342,2865904.7672865195,1644798.6781018681,1074198.70769705,1355638.166156614,468688.31758543715,2553.860223947865,3698.5198147485808,3395.465473939414,1600.8360885657416,2325.2662456282537,457.5026385550935
74,7,736.9615133755776,13995.088410668104,283.3436391151983,6324.714469138573,8927.186119156944,0.0,29530.33263807882,14278.432049783303,4253.102668090871,3224.1798388119128,5284.870710409338,1458.7909426953079,57.48788977591566,579963.6018930872,437626.28880326526,14278.432049783347,746.8315437185594,6978.760882685051,1956.9809229849652,1304.6539486566435,124534.897782088,17616706.64025417,2366.613888244232,341476.8246436497,0.029849329783474307,0.002896140537831601,1000,0.02,30374.376231724997,1650.1545464326318,-1467.2930008832554,3117.4475473158873,19744.310289292545,2947.083333333334,2276.512164290998,3756.3158983754765,28724.221685292356,221795.15703742713,106489.84475589101,173026.04884534798,18088.910412759516,6591.850212794118,52900.760124693144,469.214064282827,195253.65747693687,82006.53614031349,53693.333333333336,107386666.66666667,250519.37872271947,3670.147216719619,2249.288778887183,22331.89975100534,5.479546584357903,11000.0,46021.392406923005,90429.34689855663,193571.05540180625,0.0,274.14589535584025,611.3689292346438,370164.1248250729,398888.34651036526,-148368.9677876458,0.0,-148368.9677876458,141.46,0.0,0.0,6670.013794216665,9236069.862972308,2577886.963121432,2564202.988419339,1479749.6638459158,969950.0723472802,1222938.5652214712,421341.61001686973,2588.182405416583,3749.8658488962315,3460.8519486206333,1638.486337673076,2376.1884577940723,464.85705138275335
75,7,733.9452154720135,14225.06695076245,291.9573403483245,6440.409672733307,9306.843889706732,0.0,30264.27785355081,14517.024291110774,4253.0555262669195,3286.253660400282,5381.0039083590855,1531.786024714267,64.92517137021902,588996.5433653732,447714.35506136075,14517.024291110767,764.7756043662997,7110.286909955827,2022.9320897273167,1348.6213931515445,128273.63120916496,18145587.870848477,2387.898919283126,344548.02474422683,0.02979587866902869,0.0028427243678114072,1000,0.02,30889.71214438269,1708.7682799048898,-1479.8656646509862,3188.633944555876,20116.423725647026,2947.083333333333,2296.986831628179,3820.4499738692666,29180.943864477806,229057.5520097587,110591.79378646564,179599.99728452225,18720.204258390397,6689.9255728340395,54675.66050956911,484.73719431838595,201713.2846400008,84719.57954880034,54906.666666666664,109813333.33333333,258238.4958742365,3780.3308064267662,2265.726984229749,23401.864927360828,5.664209851236487,23000.0,47774.66551476943,90667.496128678,195027.71414357107,0.0,278.72686638932686,618.5982411776647,386820.7878224541,416001.7316869319,-157763.2358126954,0.0,-157763.2358126954,141.46,0.0,0.0,6900.287703683268,9577615.0617663,2660922.4500170476,2652588.5412450386,1538921.2850178613,1012317.0285220201,1275105.337229844,437760.4197344874,2621.0409645998634,3798.7031950541027,3524.171811901049,1675.3838926796782,2425.832661135947,471.89176574013055
76,7,925.4935576791441,14642.171377621218,300.62292644202546,6546.259898814664,9700.717208352104,0.0,31189.771411230013,14942.794304063244,4338.1507711164495,3372.4513056366063,5526.910224384929,1628.8385739370306,76.44342898818958,605484.3425492757,461612.9478910014,14942.794304063214,789.4093599153031,7319.01203159535,2084.560239133865,1389.7068260892431,132118.37617553718,18689465.49379149,2426.7504183733345,350153.8764667538,0.02975347115509881,0.0027617756691307753,1000,0.02,31749.848450798883,1828.4061852363552,-1476.3903894166833,3304.7965746530385,20706.948839789566,2947.0833333333335,2334.3591764450252,3933.0509159946296,29921.442265562553,249511.02821036347,121615.32492812985,197380.1116402219,20498.3554528299,6875.654353733603,62568.366850630504,503.2758926331553,209427.77771759612,87959.66664139037,56120.0,112240000.0,279432.470475926,3893.6386445398944,2647.856224043317,26022.037998750373,5.8367686695748215,11000.0,50567.12562933471,102685.39263740304,197424.28107582324,0.0,286.90165063801356,633.4489800956123,395166.5196092978,425087.96187486034,-145655.49139893433,0.0,-145655.49139893433,141.46,0.0,0.0,7174.711421888641,10513419.293480095,2905069.805292315,2903321.840603109,1695320.249617553,1119762.1705561576,1408574.2660574396,481370.9613535214,2684.1992927893675,3891.694128496433,3634.9095978556797,1737.228231865115,2510.064294958209,484.69875809840556
77,7,690.1448445697822,14803.201396545792,309.50382708989457,6666.894739374796,10100.316292789292,0.0,31879.916255799773,15112.705223635687,4220.955840467344,3508.592700692922,5605.933483027669,1691.4038209777584,85.8193784699688,611748.0384602409,470550.73828838306,15112.705223635661,805.3901417722564,7423.87178787541,2155.034143338754,1436.6894288925025,135950.52439118136,19231561.180376515,2441.510058108867,352283.53307648195,0.029675607443865843,0.0027229849988251687,1000,0.02,32117.87363576836,1839.0915116494389,-1510.400157299112,3349.491668948551,21003.618062257112,2947.0833333333335,2348.5568871765463,3979.523841351979,30278.78212411897,242011.1453664218,113283.51833311765,183775.3296274289,19034.71899863118,6936.40438953794,62100.69563394301,518.102164840488,215597.42201343595,90550.9172456431,57333.333333333336,114666666.66666667,272289.9274905408,4006.575245911774,2233.1654501280905,24436.816014977063,6.034095601348511,11000.0,50927.95799868662,88951.88353560446,198550.0406271268,0.0,290.1639402938048,637.253576624978,381039.8904849549,411318.6726090739,-139028.74511853314,0.0,-139028.74511853314,141.46,0.0,0.0,7400.252974103292,9780524.774158677,2692338.4050521697,2695189.6704345495,1581120.0601781677,1047403.5373801377,1316211.598094219,448261.5030194351,2705.5804952245658,3923.024906241805,3681.0730898232105,1765.895847226437,2547.680638114919,489.45024700473226
78,7,647.8520147767036,14923.040461011198,318.37349187242006,6782.2635393309165,10504.090778361913,0.0,32527.768270576446,15241.413952883619,4198.967986865682,3526.4129762102166,5673.98680430691,1751.521921355211,90.52426414561977,616367.4633407693,478575.12900823355,15241.41395288364,819.785511986245,7510.967080183787,2226.4896302072298,1484.3264201381533,139750.67542101978,19769130.54505746,2452.39517258299,353854.1375358616,0.029628210111552495,0.002691541414067102,1000,0.02,32441.18918620423,1869.750339825065,-1528.6068884931751,3398.3572283182402,21250.028063255973,2947.083333333334,2359.0275835724105,4015.2998662174714,30571.43884637919,270590.0573385616,110434.72800542842,179090.61604786685,18510.515549035725,6984.362927922189,92222.46852113043,532.0808775887749,221414.37209802956,92994.03628117242,58546.666666666664,117093333.33333333,301161.49618494074,4118.568863553638,2174.359275454195,23964.333129278388,6.234170964580244,23000.0,51827.08598353073,86725.10819337117,199468.83659851618,0.0,292.6351478953659,640.0331087956014,392217.19447135984,422788.633317739,-121627.13713279826,0.0,-121627.13713279826,141.46,0.0,0.0,7617.8172194655035,9524551.113794234,2612846.6467319094,2619361.796605448,1543233.1467680228,1025083.9136944545,1287018.7415920314,437006.8684023669,2720.2577109306467,3944.207587173097,3716.7392780594178,1789.3668029887513,2577.9420992170053,492.9004745147148
79,7,608.1012772523143,15006.507427721022,327.18921991619214,6891.507935740932,10910.664964450632,0.0,33135.86954782878,15333.696647637214,4020.930170741436,3679.7593503997864,5732.588060331433,1807.5445506434164,92.87451552115189,619533.2683654507,485751.05332381575,15333.69664763722,832.7082446120326,7582.567507261685,2298.4756633879197,1532.3171089252796,143502.4501559683,20299856.599063277,2459.855008165914,354930.51124425326,0.02954382096194132,0.0026663576742219103,1000,0.02,32654.322112028443,1846.834155793028,-1572.742662288977,3419.576818082005,21452.59999154476,2947.083333333334,2366.2034082950217,4041.6012230623132,30807.487956235433,297417.2018378172,120438.49319100117,195256.92746779244,20146.494585809385,7008.0668000241,107818.51295666891,545.2947343300406,226913.04328993408,95303.47818177231,59760.0,119520000.0,328224.6897940526,4229.1367914715165,2119.0634493516445,26256.18094094853,6.435731857486175,11000.0,54098.78650348769,84594.66554676867,200203.41400664233,0.0,294.4069756346347,640.5517754216808,383442.64172158414,414250.12967781955,-86025.43988376693,0.0,-86025.43988376693,141.46,0.0,0.0,7828.826187710882,10378145.020313531,2837775.1138714952,2848641.4307662053,1685060.4361588778,1122227.214938138,1407773.388260653,476667.43631816324,2729.014115781832,3956.599312880618,3743.2286616301476,1808.136651070673,2601.5328684726724,495.1850378012791
80,7,643.7578635742309,15130.986373496942,335.9127266007577,6991.441742029822,11321.286569275488,0.0,33779.62741140301,15466.8991000977,3940.6941081541686,3763.7113696484244,5798.448093125214,1859.3732288863146,104.67230028357154,624325.8658521299,493656.7590957341,15466.899100097708,846.9237881786662,7670.159179671177,2368.5770300256804,1579.0513533504536,147224.98095226337,20826445.80550718,2471.1481828835713,356559.9943897242,0.029483380739585625,0.002636072571763597,1000,0.02,32961.90739157924,1858.887355786272,-1600.6950594876066,3459.5824152738787,21700.414351125695,2947.083333333333,2377.066629264828,4078.4557220690936,31103.02003579295,310961.0073986439,131025.37083358412,212335.71363176417,21856.34298128605,7054.784834269766,109249.7108821857,558.9201594846988,232582.98010265856,97684.85164311659,61213.333333333336,122426666.66666666,342064.02743443684,4338.842876147329,2204.3408699544175,28777.719872668164,6.632015684071905,11000.0,56522.11678920062,87148.64071911236,201140.18583421604,0.0,296.9644627218757,643.158630870075,392078.60207057494,423181.6221063679,-81117.59467193106,0.0,-81117.59467193106,141.46,0.0,0.0,8043.833398634988,11277750.259350609,3073919.581766954,3089477.41743224,1835016.1480205413,1225524.860449882,1535667.3696965093,518144.8819844811,2744.3264787687713,3978.2935082650315,3780.0559238327096,1832.6077353250791,2632.908267669932,498.7071862361889
