month,year,new_accounts,contributing,reduced,lapsed_holding,dormant,closed,holding,live_accounts,tier_none,tier_silver,tier_gold,tier_platinum,tier_sovereign,inflow_sip,inflow_spot,collection_events,spot_events,grams_bought,grams_withdrawn,grams_redeemed,grams_closing,grams_recycled,grams_sold_back,net_new_gram_share,aum_usd,float_grams,float_usd,fee_applied,pricegap_rate,bar_grams,fab_premium,gross_entry_fee,stream1_net,stream1_sip,stream1_spot,stream1a_gross_margin_pct,stream1a_net_pct,stream1b_gross_margin_pct,stream1b_net_pct,cor_premium,cor_pricegap,rail_passthrough_usd,floatcoc_memo,float_interest_expense,cost_of_revenue,gross_profit,stream2,stream2_gross,stream2_processor_fees,stream3,stream4,stream5,stream5_peak_drawn,stream5_avg_drawn,stream6,partner_aum,revenue,cost_vault,cost_screening,cost_rewards,cost_redemption,cost_card_fixed,cost_card_variable,cost_acquisition,cost_opex,cost_oneoff,cost_family,cost_vat,operating_cost,total_cost,ebitda,tax,net_profit,gold_px,margin_call_usd,grams_liquidated,active_cards,card_spend,card_spend_R1,card_spend_R2,card_spend_R3,card_spend_R4,live_R1,live_R2,live_R3,live_R4,float_movement,operating_cash,cash_flow,cumulative_cash,required_capital,total_funding_need
58,5,890.5270399624653,10546.092406920265,168.33862062607616,4906.878889985301,4028.5008138181292,0.0,19649.81073134977,10714.431027546341,4750.539388580971,2610.8906558297103,2914.71893350017,438.28204963548524,0.0,333338.61250705534,291465.23286646773,10714.431027546338,448.8525682033163,4256.236064888187,917.9984466663673,611.9989644442448,62117.57779655642,37.338562890299045,574.6604015539458,0.9912273280144578,8787152.555100871,885.4720121284116,127137.75389822038,0.03635811751584144,0.000471681369305833,100,0.015,22716.691634440176,13469.904691617503,7186.318352157068,6283.586339460434,0.022030294990777497,0.021558613621471663,0.02203029499077747,0.021558613621471635,8952.07860948932,294.7083333333333,2790.8208989374134,847.5850259881358,0.0,9246.786942822653,131307.4067500135,46477.31791644053,76471.88613448286,8582.440100387132,5182.399710875154,33289.27941799761,168.50501308269307,70119.85064404023,29450.337270496893,32720.0,65440000.0,140554.19369283615,1830.6567823126816,2236.969345871054,8595.53461554991,1221.9423017079837,11000.0,18788.10224262363,74597.76920470998,164487.6573763393,0.0,205.71707572888968,439.2427541403435,283403.5916989838,292650.3786418064,-152096.18494897027,0.0,-152096.18494897027,141.46,0.0,0.0,2748.2452899585605,4248438.118582382,1945384.699340429,1179502.4597770292,537049.2658311612,586501.693633763,4156.8118522189325,3269.466002778704,1635.9825763988838,1652.1705961498171,5361.141803058621,-152096.18494897027,-157457.3267520289,-8489926.63511263,408441.1164057182,8898367.751518348
59,5,822.4439441576022,10954.188626902282,175.91533277949387,5061.5349087134355,4280.615807112161,0.0,20472.25467550737,11130.103959681775,4963.594416516747,2644.2700448956443,3043.52845028756,478.71104798182546,0.0,346239.1422803884,303327.3560739611,11130.103959681775,467.1566066012267,4424.977945091468,961.3308511075918,640.8872340717279,64940.33765646858,30.39853379832482,610.4887002734031,0.9931302406078554,9186460.164884046,915.8705459267364,131502.43313819807,0.0363459604236412,0.00045370002005947814,100,0.015,23609.118241710385,13989.551855554158,7456.866152465476,6532.685703088682,0.021990450900833153,0.021536750880773673,0.02199045090083332,0.02153675088077384,9324.858052822921,294.70833333333337,2899.3151415707507,876.6828875879872,0.0,9619.566386156255,139808.19472652994,51336.93537799126,84443.93092589454,9462.694888652804,5381.0252791152325,34949.462826498864,177.88605403711003,74023.57539724107,31089.90166684125,33973.333333333336,67946666.66666667,149427.7611126862,1913.8458676841763,2135.6889369567853,9581.485104151045,1298.0876994932353,11000.0,20119.501148679064,71706.27163914667,166784.57343956365,0.0,213.69799602589012,455.77850647677496,285208.9303381773,294828.49672433356,-145400.73561164737,0.0,-145400.73561164737,141.46,0.0,0.0,2897.5900453863023,4691329.495883031,2139801.566004618,1302997.7730306254,596963.2529395536,651566.9039082339,4315.2251379179,3393.1837188744694,1702.528789420382,1719.166313469024,4364.67923997769,-145400.73561164737,-149765.41485162504,-8639692.049964255,408441.1164057182,9048133.166369973
60,5,616.7517464524486,11139.215925492552,183.74540227536298,5221.397303622204,4544.647790569701,0.0,21089.00642195982,11322.961327767915,4970.333470212319,2648.366222808155,3182.883057309847,521.3785774375924,0.0,352181.85161756584,312257.6020656208,11322.961327767916,480.9330371109928,4526.684835449252,1010.2797042373196,673.5198028248798,67783.22298485563,14.003273804555874,659.5165290203239,0.9969065056849344,9588614.723437678,929.8738197312923,133513.0497972764,0.03626307367356313,0.00044354430144037487,100,0.015,24094.616860535436,14224.449521548246,7539.577824540343,6684.871697007904,0.021851739499208735,0.021408195197768362,0.021851739499208787,0.021408195197768414,9575.45900565388,294.70833333333337,2950.9735912197275,890.0869986485095,0.0,9870.167338987214,140591.49712207715,54801.21844289284,90118.77051218138,10084.296325877749,5460.834982358386,30688.50514639369,189.82236221733197,78990.62137128375,33176.060975939174,35226.666666666664,70453333.33333333,150461.66446106436,1997.6280673828496,1773.6609235958247,10314.440255439087,1402.2569061000897,23000.0,21481.12283421401,62293.295012246104,167974.4138563541,0.0,217.40085749314395,462.3481455677106,290916.5668583929,300786.73419738014,-150325.06973631578,0.0,-150325.06973631578,141.46,0.0,0.0,3087.154103930857,5006598.361787855,2275454.862710409,1390948.7025410794,641018.3210688075,699176.4754675592,4388.566946302876,3449.6433788369654,1733.8888203751856,1750.8621822528899,2010.6166590783396,-150325.06973631578,-152335.68639539412,-8792027.736359648,408441.1164057182,9200468.852765366
61,6,838.8999775276561,11547.373744980341,191.62756316200634,5374.851906838606,4814.053184506523,0.0,21927.906399487478,11739.001308142348,5214.238136668259,2651.1844466359535,3306.6797537689836,565.2750318391844,1.6239392299666269,365060.20795494947,324338.14692905766,11739.00130814235,499.60178379496926,4721.090972282948,1055.7817594731378,703.8545063154252,70744.67769135004,30.346284785766557,673.5082215296586,0.9935721880887434,10007542.106218377,960.2201045170589,137870.22702475789,0.03126323959459913,0.00042748627298787024,100,0.015,21552.825944861197,11304.826459127562,5986.295541360956,5318.530917766605,0.016825591053829116,0.016398104780841246,0.01682559105382922,0.01639810478084135,9953.29115240027,294.7083333333333,3059.6507729843297,919.1348468317192,0.0,10247.999485733604,138122.5409648875,55132.214237334934,90632.72792765817,10123.349870578943,5660.740630382004,29345.168927897445,199.59071014553967,83055.51585266518,34883.31665811937,36480.0,72960000.0,148370.5404506211,2084.9046054621617,2209.8021504107883,10490.244223574047,1432.0732841903075,11000.0,22305.83962091268,80653.50846395707,228147.4929166964,0.0,225.3888251163331,412.7865422926649,358962.0406326125,369210.0401183461,-220839.499667725,0.0,-220839.499667725,141.46,0.0,0.0,3238.9392045048107,5035151.551536565,2281304.3680250333,1398772.2636016665,648270.7391009429,706804.1808089224,4544.0120037286215,3573.7464055078044,1801.6366528274364,1819.6062460784867,4357.177227481472,-220839.499667725,-225196.67689520647,-9017224.413254855,408441.1164057182,9425665.529660573
62,6,758.1992278603159,11857.306124627486,199.75307885325213,5532.430529950099,5096.615893916957,0.0,22686.105627347795,12057.059203480738,5350.734927391258,2685.7096774631486,3406.9272808877595,608.6178410428641,5.069476695704742,374885.62325452943,335222.153262859,12057.059203480738,516.4148247423965,4863.046459332774,1105.1960296630289,736.797353108686,73765.7307679111,23.152399499457943,713.6449536092281,0.9952391161192743,10434900.274428705,983.3725040165168,141194.49253444912,0.031236419475587834,0.0004150191605824737,100,0.015,22181.224380174124,11616.74484128048,6132.802335119399,5483.942506161081,0.01677414833144299,0.016359129170860517,0.0167741483314429,0.016359129170860427,10269.771205560315,294.70833333333337,3143.3685070557835,941.2966168963275,0.0,10564.479538893649,132300.61985688886,49861.234751390526,81934.59081215395,9131.67063336032,5808.8276249834735,27111.257508688857,209.2217972121854,87063.29208613266,36566.58267617571,37693.33333333333,75386666.66666666,142865.0993957825,2173.937557172647,2083.251740362018,9614.965225464091,1517.3777759464774,11000.0,22442.528915796684,76978.22375896707,175514.2429186446,0.0,231.49553670683014,423.21382231327664,301979.2372513737,312543.7167902674,-169678.61739448487,0.0,-169678.61739448487,141.46,0.0,0.0,3381.662217261926,4551921.711786332,2056849.6062584904,1264027.9544389774,588968.8141699514,642075.3369189113,4662.782101556049,3667.9914480679245,1853.6520956791967,1872.6335581775663,3324.265509691235,-169678.61739448487,-173002.8829041761,-9190227.29615903,408441.1164057182,9598668.412564749
63,6,760.344078307515,12160.398382669291,208.0327765456941,5688.772207127163,5389.246339313163,0.0,23446.449705655312,12368.431159214986,5430.209380124384,2733.272241843415,3522.2892780375555,674.1601495732663,8.500109636363277,384507.8247406455,346113.82445347536,12368.431159214984,533.2314052429346,5003.857456167479,1155.8928071073449,770.5952047382299,76843.100212233,22.673550794373,747.9216539438569,0.9954687856332863,10870224.95602248,1006.0460548108898,144450.0040372517,0.03117341714386818,0.00040336654910020535,100,0.015,22775.973444669253,11911.690982524808,6268.8238074046785,5642.86717512013,0.016706867814992688,0.016303501265892483,0.016706867814992706,0.0163035012658925,10569.574128811191,294.70833333333337,3225.4156411144795,963.0000269150113,0.0,10864.282462144525,138325.29486709015,52795.70218217804,86707.09835276387,9633.408631811946,5946.901318535631,28543.120740299215,221.21297688587413,92053.1716890159,38662.332109386676,38906.666666666664,77813333.33333333,149189.5773292347,2264.6301991713503,2110.0300360385622,10367.842569752425,1590.2514573633705,23000.0,23785.061870980615,77300.17937734986,177310.97969724739,0.0,237.47387825692772,432.90957762593393,318399.3586637864,329263.6411259309,-180074.0637966962,0.0,-180074.0637966962,141.46,0.0,0.0,3565.493999255987,4817061.019597993,2168323.4060717067,1337099.0256464884,627437.4582868802,684201.1295929174,4779.628493898613,3759.902028694091,1904.4266209099353,1924.4740157123445,3255.5115028025757,-180074.0637966962,-183329.57529949877,-9373556.87145853,408441.1164057182,9781997.987864248
64,6,966.8673175068616,12661.505548200255,216.45588340058924,5843.742181183114,5691.6134103782115,0.0,24413.31702316217,12877.961431600845,5640.8660075935495,2852.2630691338495,3634.5497053721774,737.7508588714982,12.531790629768562,400323.5508945886,359949.2225569112,12877.961431600845,554.5796413780846,5207.034535799754,1204.1337711635565,802.755847442371,80043.24512942682,37.267840506016114,765.4880069363549,0.9928427898355985,11322917.45600872,1043.313895316906,149800.99138600242,0.031154171034874677,0.00038763499578632973,100,0.015,23685.66801726655,12421.231733189494,6540.430971032495,5880.800762156999,0.016725497098619976,0.016337862102833646,0.016725497098619993,0.016337862102833663,10969.727950743782,294.7083333333333,3358.1352682447323,998.6732759066828,0.0,11264.436284077115,149891.52740068058,58200.96708851163,95534.10233466266,10583.586592445483,6187.3847934363275,32730.543939895004,231.39984564821194,96292.22489626396,40442.73445643086,40120.0,80240000.0,161155.9636847577,2358.941136668483,2521.104048082559,11619.486356645135,1627.6605764775093,11000.0,25275.087231694743,87713.7062780788,180104.73658821906,0.0,247.2568594867362,450.09142849369294,322918.07050384674,334182.50678792386,-173026.54310316616,0.0,-173026.54310316616,141.46,0.0,0.0,3719.413830622118,5307450.129703482,2381277.2665671413,1472380.1831109952,695339.1316919037,758453.5483334414,4972.834117365488,3910.7747491886885,1986.4027373630024,2007.949827683665,5350.987348750728,-173026.54310316616,-178377.5304519169,-9551934.401910447,408441.1164057182,9960375.518316165
65,6,727.0518316720757,12898.621246103672,225.1948466138113,6006.738247173441,6009.814514943322,0.0,25140.368854834247,13123.816092717483,5616.696751952297,2944.304138069575,3745.637795624951,800.5581461604544,16.61926091020655,407910.8230466033,370263.71278135246,13123.816092717483,570.486245193654,5330.114097216817,1259.5397383365664,839.6931588910445,83274.12632941606,17.87848662051647,821.814672270528,0.9966457591161414,11779957.910559196,1061.1923819374224,152368.0184641008,0.03106834588199626,0.00037871752385185923,100,0.015,24176.59563566482,12609.8545602072,6609.951772168082,5999.902788039119,0.01658312152274478,0.016204403998892922,0.016583121522744864,0.016204403998893006,11272.032742124291,294.7083333333333,3423.575584477784,1015.786789760672,0.0,11566.741075457625,148847.30054364607,55261.54168235415,90665.92177975966,10017.9219990728,6288.93500702628,33109.76045674175,243.8755039833444,101483.71020071759,42623.15828430138,41333.333333333336,82666666.66666667,160414.0416191037,2454.157898033166,2099.2569542383676,11196.8539728422,1747.335264358176,11000.0,25962.064340028504,76150.59386496633,181590.30047388686,0.0,251.97726898017575,457.14425772008957,312909.6842950539,324476.4253705115,-164062.3837514078,0.0,-164062.3837514078,141.46,0.0,0.0,3909.9749791616046,5036995.654431093,2253514.4432330225,1396494.2978158027,663310.6515477233,723676.2618345438,5066.045837657373,3982.3680887442647,2026.4200796873658,2048.9820866284804,2567.0270780983847,-164062.3837514078,-166629.41082950617,-9718563.812739953,408441.1164057182,10127004.929145671
66,6,685.9735440358932,13092.657754857468,234.01423942843374,6164.05359361513,6335.616810969108,0.0,25826.34239887014,13326.671994285902,5631.274807012992,2941.813369494957,3865.634427068484,867.9532236098263,19.996167099641863,414157.39559108583,379979.0309260742,13326.671994285902,585.4638761816888,5439.871463331097,1316.3865815222416,877.5910543481612,86520.02015687677,14.719290599186024,862.8717637489751,0.9972941841184291,12239122.051391788,1075.9116725366084,154481.44217498403,0.030992419554766566,0.00037110542155311294,100,0.015,24612.209314342872,12805.870585689761,6678.507411259229,6127.363174430532,0.016496635189596147,0.016125529768043035,0.016496635189596088,0.016125529768042976,11511.630395319844,294.70833333333337,3478.033967616898,1029.8762811665601,0.0,11806.338728653178,167413.34099477858,55225.291959922906,90566.48102847504,9982.57438057912,6370.977098725039,50206.96698780862,257.56769596567557,107181.43063779103,45016.20086787223,42546.666666666664,85093333.33333333,179219.67972343176,2549.817094039956,2043.8413284325065,11340.058805441677,1834.6134779272127,23000.0,27108.015710168085,74302.30397608056,182861.4911801763,0.0,255.87210229028935,462.81781963085945,325758.83149418735,337565.1702228405,-158345.49049940874,0.0,-158345.49049940874,141.46,0.0,0.0,4123.568271178734,5031471.168248614,2244878.7423729557,1394170.1172981737,665853.1160263272,726569.1925511579,5143.04580094698,4040.901495825686,2059.5530971927765,2083.171600320458,2113.4237108832167,-158345.49049940874,-160458.91421029196,-9879022.726950245,408441.1164057182,10287463.843355963
67,6,648.5850408314272,13249.876354388602,242.86794776310524,6314.7032031088265,6667.479934441033,0.0,26474.92743970157,13492.744302151707,5525.5071821525835,3069.8627640025747,3954.98622233931,919.203501287633,23.184632369604664,419259.3824998692,389157.0980542891,13492.744302151707,599.6063899589614,5538.209043393658,1374.309244137116,916.2061627580774,89767.71379337522,12.022213367225959,904.1839493908515,0.9978292236221081,12698540.79321086,1087.9338859038344,156207.61441245576,0.030901682334045118,0.00036455013031317073,100,0.015,24981.429275691364,12960.705107724974,6721.655669986851,6239.049437738123,0.01639676300509349,0.01603221287478032,0.016396763005093493,0.016032212874780325,11726.015834633086,294.70833333333326,3523.087673027667,1041.3840960830385,0.0,12020.72416796642,183910.920201033,61055.31492883497,100094.55967272441,11012.768035526607,6432.77186114566,59433.084178840574,269.04412448686804,111957.10727263452,47021.9850545065,43760.0,87520000.0,195931.64436899943,2645.529331918929,1994.1301487291876,12661.546463309174,1922.435988096032,11000.0,28721.23412019654,72609.5318219208,183948.10813754846,0.0,259.0606906013128,466.9846416356539,316228.5613439561,328249.2855119225,-132317.64114292306,0.0,-132317.64114292306,141.46,0.0,0.0,4294.992070781016,5560808.870706912,2475964.5907541844,1540380.6275141845,738528.2591829383,805935.3932556048,5206.407819165782,4088.28453431873,2086.740715150059,2111.311233517135,1726.1722374717356,-132317.64114292306,-134043.8133803948,-10013066.54033064,408441.1164057182,10421507.656736357
68,6,690.8047107263419,13451.768959561567,251.71541469299365,6458.16392959486,7004.083846578489,0.0,27165.73215042791,13703.48437425456,5496.507814422689,3175.1931354048024,4037.928437158469,967.5233066572575,26.331680611338566,425760.72316645214,398968.76685413823,13703.48437425456,614.7195369375632,5650.325255822328,1431.5004998200593,954.3336665467064,93032.20488283077,15.319620779921024,939.0140457667853,0.997288718775236,13160335.702725243,1103.2535066837554,158407.23467131628,0.030839784001574763,0.00035733939055092545,100,0.015,25434.479331963918,13182.852541634054,6805.553699047044,6377.298842587011,0.016341795750059684,0.015984456359508757,0.01634179575005972,0.015984456359508792,11956.918456996482,294.7083333333333,3579.550977798031,1056.0482311421085,0.0,12251.626790329816,192864.8213553532,66928.7884994327,109691.2752729803,12048.92969711311,6520.84286701156,60739.36661085156,279.63750308994133,116365.32108107915,48873.434854053245,45213.333333333336,90426666.66666666,205116.448145683,2741.736604734426,2092.96067935657,14001.804628436703,1996.5021051120377,11000.0,30257.99175673307,74911.6235653691,185257.18001101003,0.0,263.1068999856875,473.10758464722653,322996.01383538486,335247.6406257147,-130131.19248003166,0.0,-130131.19248003166,141.46,0.0,0.0,4450.471197597023,6093959.737387795,2708207.2586025125,1687982.27762579,811816.4428841647,885953.758275327,5287.214461718349,4148.770733895251,2120.8962892063773,2146.6028894345823,2199.620258860523,-130131.19248003166,-132330.8127388922,-10145397.35306953,408441.1164057182,10553838.469475249
69,6,854.9415781886664,13815.613730300978,260.5892845906772,6597.7785409247945,7346.692172800125,0.0,28020.673728616573,14076.203014891655,5630.514823552689,3275.040023491813,4123.262523071817,1017.4501084640264,29.935536311310464,437328.5386602187,411202.27594281064,14076.203014891653,633.5566406009643,5813.469803969312,1485.8910700386796,990.594046692453,96369.18957006898,27.25815423386257,963.3358924585905,0.9953112073936891,13632385.55658196,1130.511660917618,162321.01224670734,0.030826666142664192,0.00034731600580847216,100,0.015,26157.37613353047,13584.905300623477,7001.592258895822,6583.313041727655,0.016357229926234534,0.01600991392042606,0.01635722992623447,0.016009913920425996,12277.762499573648,294.70833333333337,3677.439913873154,1082.1400816447156,0.0,12572.470832906982,184346.82773456947,72726.69168846696,119158.34130703194,13067.314052596024,6694.917974298692,44384.608726418905,289.0373780947609,120276.88323197575,50516.29095742981,46666.666666666664,93333333.33333333,196919.29856747645,2840.0803242879083,2422.2621315075303,15348.64117801173,2048.2629252039915,23000.0,31680.11384100127,83445.38067832211,187378.76564442806,0.0,270.2630978859198,485.543455292782,348919.3132759413,361491.78410884825,-164572.4855413718,0.0,-164572.4855413718,141.46,0.0,0.0,4583.943459395525,6619907.850390664,2936963.3221321944,1833484.167635133,884349.8898593896,965110.4707639457,5430.601639053649,4257.084881848397,2180.5345214466465,2207.9819725429625,3913.7775753910537,-164572.4855413718,-168486.26311676286,-10313883.616186293,408441.1164057182,10722324.73259201
70,6,1063.876547533304,14372.876421078354,269.62960358464954,6741.66853762504,7700.375713861835,0.0,29084.55027614988,14642.506024663004,5880.536139650885,3420.8298317053795,4229.49160316924,1077.2146144368294,34.43383570067156,454955.3548935357,426486.05990350654,14642.506024663004,657.0786841757806,6038.885493708329,1537.9217546614395,1025.281169774293,99844.87213934159,41.53545462396187,983.7457151503311,0.9931219999671735,14124055.612831263,1172.0471155415798,168284.75173897957,0.03083661874830402,0.0003343481805891681,100,0.015,27180.672857062094,14160.187475795683,7308.770623051553,6851.41685274413,0.01639915661604957,0.0160648084354604,0.016399156616049588,0.01606480843546042,12725.777047933118,294.70833333333337,3824.896177209696,1121.8983449265304,0.0,13020.485381266451,208900.00507329276,82592.84597901773,135278.98981024817,14808.026684360946,6965.484100242877,56762.94293306976,298.54458516676704,124233.10938652868,52177.90594234205,48120.0,96240000.0,221920.4904545592,2942.511586006513,2840.7081212211087,17600.005415683157,2091.71621389054,11000.0,33608.8688521789,94436.34213934568,190478.14781922006,0.0,281.13611567352973,505.02990983033374,355784.4661730498,368804.95155431627,-146884.46109975706,0.0,-146884.46109975706,141.46,0.0,0.0,4720.78906041667,7515499.433902677,3328317.0930195977,2081107.4383205865,1007029.8747628292,1099045.0277996643,5649.256954356442,4422.287434110263,2270.52770392878,2300.433932267518,5963.739492272231,-146884.46109975706,-152848.2005920293,-10466731.816778323,408441.1164057182,10875172.93318404
71,6,979.2637567566346,14815.538738714615,279.00945991546683,6897.876791192151,8071.389043084282,0.0,30063.814032906514,15094.548198630082,6112.840144925432,3434.3246444903957,4358.682455203738,1146.1226826431591,42.57827136735281,469011.3096410991,440419.6736585798,15094.548198630082,678.5140029858911,6230.711989237337,1595.021504184269,1063.3476694561793,103417.21495493845,33.12115261690815,1030.2265168392712,0.9946842106208535,14629399.227525594,1205.168268158488,173040.34976190518,0.030826380249821775,0.0003240579425434201,100,0.015,28034.46530216522,14589.088972607027,7523.877953538114,7065.211019068914,0.016366054796085397,0.016041996853541976,0.01636605479608538,0.01604199685354196,13150.667996224889,294.70833333333337,3943.265550403993,1153.6023317460347,0.0,13445.376329558223,220808.50631967027,90265.75472202216,147786.8470944366,16140.775185972187,7177.038489883471,58891.93909358111,311.3517082431818,129562.52683749396,54416.26127174746,49573.333333333336,99146666.66666667,234253.8826492285,3047.7915057344985,2713.5523709869694,19434.020502794112,2190.5037062929655,11000.0,35625.036112585876,90537.02369744635,193020.83308613903,0.0,289.8153254136975,520.2435283376419,358378.8198357311,371824.1961652893,-137570.31351606082,0.0,-137570.31351606082,141.46,0.0,0.0,4919.964490559561,8210380.394135367,3630571.6417144453,2272007.87098059,1103418.5188695095,1204382.362570822,5824.214348789515,4553.088599037014,2342.4211100944626,2374.8241407090904,4755.598022925609,-137570.31351606082,-142325.91153898643,-10609057.72831731,408441.1164057182,11017498.844723027
72,6,732.0775862407046,14992.11477389353,288.6306626343743,7058.8596468911865,8456.286535728124,0.0,30795.891619147216,15280.745436527905,6100.294253445256,3410.324007928343,4500.019698163353,1220.471354569025,49.63612242193221,474753.159233794,450612.2320941358,15280.745436527906,694.1870558290308,6340.41965149111,1659.3983560843976,1106.2655707229317,106991.97067962225,13.529972177517266,1092.7355985454144,0.9978660762345067,15135084.172339363,1218.6982403360053,174983.00887410025,0.030744209470781294,0.00031847779925118786,100,0.015,28449.627427997377,14729.891884128512,7557.082610499356,7172.809273629157,0.016236397382336766,0.01591791958308558,0.01623639738233679,0.0159179195830856,13425.02721053551,294.70833333333337,3993.733123089234,1166.5533924940016,0.0,13719.735543868845,219866.44020317215,95456.43608231224,156228.5869969132,17028.146555465275,7246.78723242255,51078.95303011395,327.70530752822964,136367.73647714604,57274.449320401334,51026.666666666664,102053333.33333333,233586.175747041,3153.1425359040336,2278.22028311972,20767.494903257142,2323.321981950551,23000.0,37699.172200932306,78081.04768217816,194241.71289063047,0.0,293.3903123813359,525.0622229047448,362362.5650132585,376082.30055712734,-142496.12481008633,0.0,-142496.12481008633,141.46,0.0,0.0,5188.556278552212,8679365.944272958,3831921.843115065,2399956.138083519,1170075.665340459,1277412.2977339136,5896.761194806934,4605.080378348939,2372.374827048397,2406.529036323637,1942.659112195077,-142496.12481008633,-144438.7839222814,-10753496.51223959,408441.1164057182,11161937.628645308
73,7,961.1843817251754,15400.67767699076,298.25433464596875,7211.557239405692,8846.586749829974,0.0,31757.076000872392,15698.932011636727,6337.714777236464,3388.95248265464,4624.011412994664,1288.3386375179373,59.914701233018874,487718.0630966145,464218.8117668795,15698.932011636729,715.1480583994481,6522.523031643554,1719.132803424485,1146.0885356163235,110649.27237222498,930.5502235327313,215.53831208359225,0.8573327807325121,15652446.069774946,2149.2484638687365,306920.99823201075,0.030738137769264033,0.003095881051730389,1000,0.0095,29260.766807196735,18798.798976227496,9631.43047331058,9167.368502916914,0.02284382807702365,0.019747947025293262,0.022843828077023638,0.019747947025293245,7514.884497635892,2947.0833333333335,4103.520017509044,2046.1399882134049,0.0,10461.967830969226,222566.06379022048,95176.42878820124,155710.01087235365,16934.779039893387,7442.32459041309,48327.67401504791,340.83742033072366,141832.3916319436,59569.60448541631,52480.0,104960000.0,233028.0316211897,3260.926264536447,2730.903386217746,20980.46451955906,462.164316259763,11000.0,38827.269283043745,97952.59871827037,255571.00877758313,0.0,301.4194946234252,538.9400713500229,431625.6948314437,442087.662662413,-209059.63104122327,0.0,-209059.63104122327,141.46,0.0,0.0,5392.562038169906,8650556.159575203,3813947.0250750002,2390192.6680530594,1169442.263520641,1276974.2029265033,6055.452010195434,4725.800185878715,2440.0313250291574,2477.6484905334237,131937.9893579105,-209059.63104122327,-340997.62039913377,-11094494.132638725,408441.1164057182,11502935.249044443
74,7,866.5308161706633,15698.030397746015,308.07934794021395,7366.903208654886,9250.593862701942,0.0,32623.60681704306,16006.10974568623,6453.505029964414,3411.3198016595306,4722.141455892528,1344.057616108832,75.08584206092625,497218.11703013856,476332.4116562965,16006.109745686226,733.8010673326169,6670.814872774016,1782.8301881497484,1188.5534587664988,114348.70359808276,22.385724901088906,1166.16773386541,0.9966442293290955,16175767.61098479,2171.6341887698254,310117.76638064167,0.030709301574887223,0.0030271498463563993,1000,0.0095,29897.056783822627,18015.34897153739,9200.917291221303,8814.431680316087,0.021531940754173612,0.018504790907817214,0.021531940754173626,0.018504790907817224,8934.624478951991,2947.083333333333,4184.977703254711,2067.4517758709444,0.0,11881.707812285324,209200.00050902966,85361.65538996126,139593.35684222484,15145.561536440617,7580.046073425718,44196.292622612746,353.32411815928054,147028.47079159442,61751.95773246965,53693.333333333336,107386666.66666667,221081.70832131497,3369.9515856218313,2581.790214427019,19056.87804381045,2479.4832390158326,11000.0,38799.67251166786,93263.72253355326,202946.19480031994,0.0,307.31730711717563,548.6227137325958,374353.63294926594,386235.3407615513,-165153.6324402363,0.0,-165153.6324402363,141.46,0.0,0.0,5581.940472753945,7755186.491234714,3415528.970326615,2141168.548193792,1050832.5706266817,1147656.402087624,6172.1022843003775,4813.33202365489,2489.9292165750453,2530.746221155915,3196.7681486309157,-165153.6324402363,-168350.40058886723,-11262844.53322759,408441.1164057182,11671285.649633309
75,7,866.8363036928971,15988.530485096451,318.00508713081734,7519.3073985945175,9664.600149914168,0.0,33490.44312073596,16306.535572227269,6502.926109646854,3454.557350850394,4837.8421551991505,1422.8504642004787,88.35949233039238,506513.13075987506,488413.7900039123,16306.53557222727,752.3955774900103,6817.698470866878,1847.553283359198,1231.702188906132,118087.14659668431,21.902572528716064,1209.799616377416,0.9967873949511981,16704607.757566964,2193.5367612985415,313245.538500698,0.030650788955984873,0.0029621103538648966,1000,0.0095,30495.29507495873,18415.545507725663,9375.277133528934,9040.26837419673,0.02147155574467652,0.018509445390811622,0.021471555744676477,0.01850944539081158,9132.666233899705,2947.083333333334,4264.7327874293205,2088.3035900046534,0.0,12079.749567233039,216748.15344184017,89322.69840984904,146002.9343583671,15799.414328175308,7707.378131982419,46027.52211809111,368.3426075252287,153278.10225343463,64376.80294644254,54906.666666666664,109813333.33333333,228827.9030090732,3480.1266161597846,2608.3604554539384,20207.538415531773,2572.2469551846443,23000.0,40649.48708189825,93609.48429850629,204750.10091532898,0.0,313.08548298676357,557.5336824911758,391747.96390354156,403827.7134707746,-174999.8104617014,0.0,-174999.8104617014,141.46,0.0,0.0,5820.167320479008,8111274.131020398,3566759.7939045425,2238090.227905989,1102298.3053303785,1204125.8038794876,6286.756714751734,4898.47565299623,2538.5858544472585,2582.7173500320487,3127.7721200563246,-174999.8104617014,-178127.5825817577,-11440972.11580935,408441.1164057182,11849413.232215067
